receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
130927164,VR2W-122983,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-15 02:00:00,Wenlock River,WNTH,141.94643,-12.26239,1.0,2016-05-28 02:30:00,141.94643,-12.26239,NO
136926947,VR2W-123182,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-14 05:45:00,Wenlock River,Overhang,142.07109,-12.27097,,2016-06-11 07:30:00,142.07109,-12.27097,NO
130927124,VR2W-122935,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-13 22:10:00,Wenlock River,Rifle Bird Mid,142.12788,-12.38935,1.0,2016-08-04 04:56:00,142.12788,-12.38935,NO
130927130,VR2W-110434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-12 04:55:00,Wenlock River,Jut Out Midstream 2,142.05543,-12.27254,1.0,2016-06-12 03:10:00,142.05543,-12.27254,NO
130927111,VR2W-101153,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-12 03:46:00,Wenlock River,Jut Out Downstream,142.0452832,-12.28155269,1.0,2016-06-11 07:05:00,142.0452832,-12.28155269,NO
130927122,VR2W-123180,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-11 03:00:00,Wenlock River,Processing Plant 2,142.14449,-12.40264,1.0,2016-07-26 22:39:00,142.14449,-12.40264,NO
130927154,VR2W-114077,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-10 07:24:00,Wenlock River,Gibson Waterhole,142.142,-12.385,1.0,2016-07-29 22:40:00,142.142,-12.385,NO
130927162,VR2W-122938,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-10-10 05:10:00,Wenlock River,Rifle Bird Bend Downstream,142.12346,-12.39095,1.0,2016-07-26 23:47:00,142.12346,-12.39095,NO
130927184,VR2W-120529,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-09-01 04:15:00,Wenlock River,Stones far Downstream,142.17106,-12.38798,1.0,2016-07-30 02:05:00,142.17106,-12.38798,NO
130927178,VR2W-123183,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-08-31 05:30:00,Wenlock River,Coolibah waterpump,142.1786,-12.38508,1.0,2016-07-30 00:40:00,142.1786,-12.38508,NO
130927160,VR2W-122937,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-08-28 21:05:00,Wenlock River,Bullshark Camp,142.2009,-12.37438,1.0,2016-08-08 05:21:00,142.2009,-12.37438,NO
130927158,VR2W-122936,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-08-24 06:01:00,Wenlock River,Stones upstream,142.17632,-12.387081,1.0,2016-07-30 07:50:00,142.17632,-12.387081,NO
130927136,VR2W-110438,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-08-22 06:24:00,Wenlock River,Ducie 2,142.27928,-12.10839,1.0,2016-07-29 02:35:00,142.27928,-12.10839,NO
130927134,VR2W-110437,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-08-22 05:49:00,Wenlock River,Ducie 1,142.27853,-12.10677,1.0,2016-07-29 01:43:00,142.27853,-12.10677,NO
130927172,VR2W-101148,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-08-22 04:30:00,Wenlock River,Ducie Half Way Upper,142.30772,-12.15534,1.0,2016-07-29 03:50:00,142.30772,-12.15534,NO
130927170,VR2W-114074,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-08-22 04:00:00,Wenlock River,Jardines Landing,142.33746,-12.15966,1.0,2016-07-29 05:15:00,142.33746,-12.15966,NO
130927156,VR2W-122934,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-08-19 02:30:00,Wenlock River,Stones Downstream,142.17342,-12.38822,1.0,2016-08-01 02:00:00,142.17342,-12.38822,NO
130927148,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2015-08-19 01:25:00,Wenlock River,Woodfords,142.20169,-12.39725,1.0,2016-07-01 01:00:00,142.20169,-12.39725,NO
111319730,VR2W-110436,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-29 06:30:00,Wenlock River,Ling Creek,142.13383,-12.31391,2.0,2015-10-19 01:35:00,142.13383,-12.31391,NO
111319776,VR2W-123180,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-29 01:17:00,Wenlock River,Processing Plant 2,142.14449,-12.40264,2.0,2015-10-11 03:00:00,142.14449,-12.40264,NO
111319723,VR2W-114073,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-10-28 03:26:00,Wenlock River,Jut Out Upstream 1,142.0687,-12.27012,2.0,2015-10-12 04:43:00,142.0687,-12.27012,NO
111319716,VR2W-110434,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-28 02:45:00,Wenlock River,Jut Out Midstream,142.05539,-12.27254,2.0,2015-10-12 04:43:00,142.05539,-12.27254,NO
111319709,VR2W-101153,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-28 02:18:00,Wenlock River,Jut Out Downstream,142.04536,-12.28156,2.0,2015-10-12 03:45:00,142.04536,-12.28156,NO
111319624,VR2W-107432,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-10-27 02:10:00,Wenlock River,Cullen Point S,141.90852,-11.96033,2.0,2015-10-19 00:40:00,141.90852,-11.96033,NO
111319891,VR2W-110432,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-26 04:48:00,Wenlock River,Wenlock mouth B2,141.9207,-12.09247,2.0,2015-10-30 22:50:00,141.9207,-12.09247,NO
111319655,VR2W-101146,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-10-26 03:25:00,Wenlock River,Ducie Mouth Downriver,142.04007,-12.02523,2.0,2015-08-22 06:24:00,142.04007,-12.02523,NO
111319662,VR2W-122987,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-10-26 03:10:00,Wenlock River,Ducie Mouth Upstream,142.04137,-12.01457,2.0,2015-08-22 06:24:00,142.04137,-12.01457,NO
111319631,VR2W-122988,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-26 01:59:00,Wenlock River,DUC1,142.04118,-11.9959,2.0,2015-10-29 22:20:00,142.04118,-11.9959,NO
111319634,VR2W-122985,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-26 01:35:00,Wenlock River,DUC2,142.10773,-11.9872,2.0,2015-10-30 00:00:00,142.10773,-11.9872,NO
111319692,VR2W-110440,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-25 04:37:00,Wenlock River,Island Haul Out,142.01756,-12.26998,2.0,2015-10-16 01:00:00,142.01756,-12.26998,NO
111319695,VR2W-120525,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-25 04:15:00,Wenlock River,Island Midstream,141.9930063,-12.27451835,2.0,2015-06-16 03:00:00,141.9930063,-12.27451835,NO
111319676,VR2W-103560,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-25 02:30:00,Wenlock River,Hudson junction,141.9668,-12.27774,2.0,2015-10-30 06:00:00,141.9668,-12.27774,NO
111319685,VR2W-110433,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-25 02:15:00,Wenlock River,Island Downstream 2,141.97513,-12.27038,2.0,2015-10-15 23:00:00,141.97513,-12.27038,NO
111353155,VR2W-120524,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-10-25 01:10:00,Wenlock River,Speartooth 1,141.97029,-12.26958,,2015-12-05 01:00:00,141.97029,-12.26958,NO
111319912,VR2W-122983,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-25 00:35:00,Wenlock River,WNTH,141.94643,-12.26239,2.0,2015-10-15 01:37:00,141.94643,-12.26239,NO
111319918,VR2W-123002,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-24 23:50:00,Wenlock River,WTTPDS,141.89717,-12.23126,2.0,2015-12-05 01:00:00,141.89717,-12.23126,NO
111319858,VR2W-110443,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-24 06:35:00,Wenlock River,Tentpole Upstream 1,141.93253,-12.31295,2.0,2015-12-06 02:00:00,141.93253,-12.31295,NO
111319865,VR2W-110444,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-24 06:08:00,Wenlock River,Tentpole Upstream 2,141.934012,-12.30587698,2.0,2015-12-06 02:30:00,141.934012,-12.30587698,NO
111319882,VR2W-122982,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-24 05:45:00,Wenlock River,TPUPP,141.96608,-12.33315,2.0,2015-12-06 02:23:00,141.96608,-12.33315,NO
111319844,VR2W-103558,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-24 04:50:00,Wenlock River,Tentpole Mid,141.92642,-12.2998,2.0,2016-05-29 04:45:00,141.92642,-12.2998,NO
111319872,VR2W-123005,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-24 02:30:00,Wenlock River,TPDSTWNMOR,141.90331,-12.25822,2.0,2015-12-05 22:50:00,141.90331,-12.25822,NO
111319875,VR2W-101155,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-24 01:40:00,Wenlock River,TPMTNEW1,141.91997,-12.2602,2.0,2015-12-05 05:25:00,141.91997,-12.2602,NO
111319851,VR2W-110441,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-10-23 06:01:00,Wenlock River,Tentpole Mouth 3,141.9225,-12.25707,2.0,2015-10-19 00:10:27,141.9225,-12.25707,NO
111319905,VR2W-122986,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-23 04:14:00,Wenlock River,WNM,141.94333,-12.14908,2.0,2015-10-30 23:20:00,141.94333,-12.14908,NO
111319898,VR2W-122992,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-23 03:42:00,Wenlock River,WENMTH2M,141.9294,-12.10304,2.0,2015-10-28 23:59:00,141.9294,-12.10304,NO
111319765,VR2W-123003,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-23 02:40:00,Wenlock River,PM2,141.93669,-12.04111,2.0,2015-10-30 01:06:00,141.93669,-12.04111,NO
111319821,VR2W-122998,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-22 05:30:00,Wenlock River,Speartooth 3,141.92287,-12.25314,2.0,2015-12-05 00:30:00,141.92287,-12.25314,NO
111319579,VR2W-114072,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-22 03:52:00,Wenlock River,Batavia 2,141.89883,-12.19463,2.0,2015-10-27 05:30:00,141.89883,-12.19463,NO
111319590,VR2W-101150,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-10-22 03:36:00,Wenlock River,Batavia 3,141.9014,-12.19928,2.0,2015-10-20 03:30:00,141.9014,-12.19928,NO
111319828,VR2W-122996,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-10-22 02:45:00,Wenlock River,Cloughs landing,141.90041,-12.21563,2.0,2015-12-04 22:30:00,141.90041,-12.21563,NO
111319793,VR2W-103554,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RETURNED_TO_VENDOR,2014-09-15 06:00:00,Wenlock River,Rifle Bird Creek,142.1234,-12.39092,2.0,2015-10-11 04:45:29,142.1234,-12.39092,NO
111319783,VR2W-122938,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-14 05:35:00,Wenlock River,Rifle Bird Bend Downstream,142.1234582,-12.39095438,2.0,2015-10-10 05:10:00,142.1234582,-12.39095438,NO
111319800,VR2W-110431,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RETURNED_TO_VENDOR,2014-09-14 05:10:00,Wenlock River,Rifle Bird Mid,142.12787,-12.3894,2.0,2015-10-11 04:00:36,142.12787,-12.3894,NO
111319835,VR2W-122934,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-13 06:30:00,Wenlock River,Stones Downstream,142.17342,-12.38822,2.0,2015-08-19 02:18:00,142.17342,-12.38822,NO
111319915,VR2W-110445,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-13 06:10:00,Wenlock River,Woodfords,142.2016551,-12.39733351,2.0,2015-08-19 01:20:00,142.2016551,-12.39733351,NO
111319702,VR2W-114071,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-09-13 03:20:00,Wenlock River,Jabaru upstream 2,142.25688,-12.37128,2.0,2015-06-16 03:00:00,142.25688,-12.37128,NO
111319814,VR2W-114070,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-11 06:59:00,Wenlock River,Jabaru midstream,142.25605,-12.37198,2.0,2015-10-20 03:00:00,142.25605,-12.37198,NO
111319758,VR2W-114076,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-11 06:25:00,Wenlock River,Nimrod Creek,142.26059,-12.36623,2.0,2015-10-20 03:30:00,142.26059,-12.36623,NO
111319601,VR2W-122937,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-11 01:50:00,Wenlock River,Bullshark Camp,142.2009,-12.37438,2.0,2015-08-28 21:05:00,142.2009,-12.37438,NO
111319669,VR2W-114077,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-10 06:50:00,Wenlock River,Gibson Waterhole,142.142032,-12.38503198,2.0,2015-10-10 07:24:00,142.142032,-12.38503198,NO
111319751,VR2W-103562,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-09 03:56:00,Wenlock River,Ling Creek Upstream,142.10936,-12.31724,2.0,2015-10-10 05:10:00,142.10936,-12.31724,NO
111319744,VR2W-101142,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-09 03:30:00,Wenlock River,Ling Creek Midstream,142.11163,-12.30613,2.0,2015-10-19 00:40:00,142.11163,-12.30613,NO
111319807,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-09 02:45:00,Wenlock River,Sandfly Creek 1,142.101,-12.29229,2.0,2015-10-19 00:10:44,142.101,-12.29229,NO
111319737,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-09 02:20:00,Wenlock River,Ling Creek Downstream,142.09888,-12.29223,2.0,2015-10-18 03:15:00,142.09888,-12.29223,NO
111319619,VR2W-120526,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2014-09-09 02:00:00,Wenlock River,Cullen Point N,141.91057,-11.9576,2.0,2015-10-19 00:40:00,141.91057,-11.9576,NO
111319608,VR2W-122936,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-08 23:30:00,Wenlock River,Stones upstream,142.176252,-12.387081,2.0,2015-08-24 06:00:00,142.176252,-12.387081,NO
111319648,VR2W-110438,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-08 05:10:00,Wenlock River,Ducie 2,142.2791244,-12.10876353,2.0,2015-08-22 06:24:00,142.2791244,-12.10876353,NO
111319641,VR2W-110437,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-09-08 04:20:00,Wenlock River,Ducie 1,142.278685,-12.10689319,2.0,2015-08-22 05:49:00,142.278685,-12.10689319,NO
111319028,VR2W-110444,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-08-13 04:18:00,Wenlock River,Tentpole Upstream 2,141.934012,-12.30587698,2.0,2014-10-24 06:08:00,141.934012,-12.30587698,NO
111318930,VR2W-122998,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-08-13 00:00:00,Wenlock River,Speartooth 3,141.92287,-12.25314,2.0,2014-10-22 05:24:00,141.92287,-12.25314,NO
111319035,VR2W-123005,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2014-08-12 23:00:00,Wenlock River,TPDSTWNMOR,141.90331,-12.25822,2.0,2014-10-24 02:25:00,141.90331,-12.25822,NO
111195341,VR2W-123003,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-12-09 23:23:00,Wenlock River,PM2,141.93669,-12.04111,2.0,2014-10-23 02:28:00,141.93669,-12.04111,NO
111195334,VR2W-122990,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2013-12-09 23:00:00,Wenlock River,PM1,141.9357,-12.05329,2.0,2014-09-11 06:20:00,141.9357,-12.05329,NO
111318933,VR2W-122996,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-09-10 21:00:00,Wenlock River,Cloughs landing,141.90041,-12.21563,2.0,2014-10-22 02:40:00,141.90041,-12.21563,NO
111319014,VR2W-103558,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-20 00:00:00,Wenlock River,Tentpole Mouth 1,141.9210224,-12.25928709,2.0,2014-10-24 02:35:00,141.9210224,-12.25928709,NO
111319042,VR2W-101155,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-19 21:35:00,Wenlock River,TPMTNEW1,141.91997,-12.2602,2.0,2014-10-24 01:29:00,141.91997,-12.2602,NO
111194772,VR2W-101150,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-19 21:31:00,Wenlock River,Batavia 3,141.9014,-12.19928,2.0,2014-10-22 01:40:00,141.9014,-12.19928,NO
111194938,VR2W-110433,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-19 07:23:00,Wenlock River,Island Downstream,141.97408,-12.270395,2.0,2014-10-25 02:03:00,141.97408,-12.270395,NO
111194952,VR2W-120525,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-18 07:27:00,Wenlock River,Island Midstream,141.9930063,-12.27451835,2.0,2014-10-25 03:55:00,141.9930063,-12.27451835,NO
111194945,VR2W-110440,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-18 01:26:00,Wenlock River,Island Haul Out,142.01756,-12.27,2.0,2014-10-25 04:28:00,142.01756,-12.27,NO
111319070,VR2W-110432,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-17 22:06:00,Wenlock River,Wenlock Mouth B,141.92057,-12.09242,2.0,2014-10-26 04:43:00,141.92056,-12.09245,NO
111195384,VR2W-103555,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-17 03:53:00,Wenlock River,Sandfly Creek 1,142.101,-12.29229,2.0,2014-09-09 02:40:00,142.101,-12.29229,NO
111194929,VR2W-114077,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-17 02:50:00,Wenlock River,Gibson Waterhole,142.142,-12.385,2.0,2014-09-10 06:40:00,142.142032,-12.38503198,NO
111319073,VR2W-122992,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 22:00:00,Wenlock River,WENMTH2M,141.9294,-12.10304,2.0,2014-10-23 00:55:00,141.9294,-12.10304,NO
111195360,VR2W-103565,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 03:45:00,Wenlock River,Processing Plant,142.14438,-12.40263,2.0,2014-10-29 01:10:00,142.14438,-12.40263,NO
111194922,VR2W-103560,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 03:40:00,Wenlock River,Hudson junction,141.9668,-12.27774,2.0,2014-10-25 02:25:00,141.9668,-12.27774,NO
111194966,VR2W-101153,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 03:38:00,Wenlock River,Jut Out Downstream,142.04536,-12.28156,2.0,2014-10-28 02:14:00,142.04536,-12.28156,NO
111195188,VR2W-103553,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2013-08-16 03:35:00,Wenlock River,Ling Creek Downstream,142.09888,-12.29223,2.0,2014-09-09 01:40:00,142.09888,-12.29223,NO
